,Place,Column No.,Paragraph
147,"['Baffo', 'neir isola di Cipro', 'Pafo']",457,"A di 3 dei passalo da Baruto scrissi nna aaia copiosa aHa Ezeeiamia Vostra de quanto era snecsopiosa aHa Ezeeiamia Vostra de quanto era snecso Ino quel zomn zercha a la eipedition mia di quel loeho^ la quale vi mandai per via del olarissÌDu> reziraenlo di Cipro; et perchè non poWadoesact statoziraenlo di Cipro; et perchè non poWadoesact stato a tempo di) partir di questa nave patron Nicoictio da Millo, manderò qoi aligaCa k stessa copia, aaò per ogni mezo et via sia poBsibite quella \)QBà esser svisata dii tutto ; et a di 36 dillo, una altra aitaser svisata dii tutto ; et a di 36 dillo, una altra aita li sarissida UtaìBSÒ, la qnaf mandai a Baffo per es aer mandata per Nieoleto da Liesna, inatificaado dover esser pia presto da nui. Pur WD rbtarover esser pia presto da nui. Pur WD rbtaro per h pftsaite fepKcbar alb Soreoili Vostra ttgion-  ger mia al Capo ...al* ixola di Cipro esser stala a  di 15 M passalos nel qual loebo intesi ctie quella ar«  mala Irancase die fu a Barulo er^ sorta a Saline.  Et |ier tanto deliberai Iraasferirmi a Paoiagosta con  queste galle, si per non mi aodir a inirig»r con dita  armutii, et etiam per schivar il suapelo di palizar  co» essa, aciodìè n»i a le oreehie del Signor turco  potesM esser dillo queste gsilie avere abuto coiuar-  ciò con M aravila» che saria sta difello contrario a  quanto per avanti aivea o|)eFato. Et a di 18 interi che  rannata età levata per venir' al Ponenbe, et lo mi  levai a di 19, ei a li 20 gionsi a Saline et di qdello  loo» (b il partir uiio di tlt et a di 25 gioagesemo a  Bafo, et per ^iieNo Gapiiano mi fu dito che per doi  baraoMit patroni fak> Timo per uno Antonio Zacaria  fradcilo del nostro Consolo a Kodi, el V altro per uno  Bonioalo Enrioo pur arinatoa Uodi, in conserva con  UDO gaboo aiesinese, d«i giorni avanti il gionger mio  in ditto locbo di Bafo per li diti erano stali oicbsi in  terra da «ixsba boineiM 300 eoa scbiopeti et arte-  larie, el per forza hiwetno svalizalo uno nàagazen»  nel qual erano zerti legoanii ci artolarie et altre  robe de diiti lurcitt cbe erano capitati li con uno ga-  lioD; il qual etiam per ditti corsari fu brusato. Ilo  voluto BOiiflcar a k Serenila Vostra, perchè son  certo (fueili parerà da au«o> tal presiuisiou usata per  essi ladri el corsari seaaa aver riapeto a quelli lochi  el posb di queilav et ad b» parso il debito de ogui su-  cesso BoUBeiif a h Serenità Voaèra« El la sera parti-  tomi di di diio^ loeo per seqaitar il viaao, etadl20  da maliaa) avendo vista de ditti oonsari, feei (^ni  sforzo per poterli aaoazere» et sequilandoli fino a  mezo zomo eoo ogni mio poter, et per esser k galie  carge, non gè fii colpa di poter aaoazer alouno.  Per ora lulsi b volta di Ponaiìte per seguire il viazo  miO) Issando tal kapresa, el navigando co»>tinua*  menta con vento di tiuBontana* Questo per (orza  mi ha foto venir da foora via. di T isola dii Candia.  Per grafia di l' AHiseimo Dio, in questo giorno siamo  traasferìl» eoa navigar oontiutte eoi stella a pro«  va, che é stato mi nuraeulo a esser venuto tanto  araoli, benché a me ia tuito non ha dispiaciuto tal  aavigadon per noo aver obuto causa de più inqou-  trarmi con l'armala francese, che era andata a la  volta de Rodi ; siche el latto si poi rapulare per  il oi^io. Siamo qoi in perfeiissima crosera, milia  zercba 60 in mar a 1* incoalro de li dirupi de Mai-  na, et avendomi alrovalo con la presente nave pa*  Iron Nicolcto da Millo, quale parli di 1* isola di Ci-  pro giorni 10 avanti de nui| non hQ voluto mancar GOQ ogni mia raverentìa farti queste poche parole benché, se non fusse il toelìar dì le sbJlie, apereria indubitatamente essere avanti de ditta nave; pur non mancherò con ogni soliciiudine et debita ditigentia mia prestissimo a li piedi di Voslra Sereiìità, per poterli il tutto oon mia voce farli intender. A la graeia de la qual hwnUiter nn comendo. Date io gatiaeia de la qual hwnUiter nn comendo. Date io gatia milia 60 in mar, sopra le rupi di Maiiìa. Die 6 menais Navenèbria 1520."
148,"['Baffo', 'neir isola di Cipro', 'Pafo']",482,"Da Conatantifiopoìij di sier Toma Coniatimi haylo nostro, date in Pera a dì ultimo (k-timi haylo nostro, date in Pera a dì ultimo (ktaibrjo, tenute fin S Novenario. Come, a di 15,taibrjo, tenute fin S Novenario. Come, a di 15, Sciisae per il schiavo, il qual etiam ave teiere di lo tusle, el li bassa li partono caldamente di quelle, e lui Baylo disse non avia auto aviso alcun ancora. ita di 31 ave letere dil Provedador di T armada / DUirti di U. Savuto. — Tom. XXIX. con tal aviso, et nulla volse dir a li bassa, perchè  altro non li havevano ditto : et questo schiavo ve-  nuto, qual non é però di grandi, è ben carezarlo, che  forse potria conzar le cosse. Scrive, ave letere di  retori di Napoli di Romania, come li formenti non  erano lassati intrar in la terra etc. Parlò al magnifi-  co Peri basse. Subito ordinò letere fusse fato quello  si voleva, perché il Signor voi ntantenir la paxe.  Scrive mandò li soi conti, e nel presente fato al Si-  gnor quando andò a basarli la man, spexe ducati 3ì^6, 293 *  poi in altre cosse, ut in litteris, che summano du-  cati 1000, e sopra questi conti scrive longamente,  ut in litteris. Scrive, ave etiam letere dil Prove-  dador di Parmada per via dil Zanle, con certo pro-  cesso. Hor nulla ha voluto dir; e di quel Mamulh  corsaro, questo è quello prese li naviiii, licet veniva  di Candia, parlò a li bassa. Disseno non era subdilo  dil Signor; però scrive sarà bon le galie che è fuora  atendesse a prenderlo poi che la spesa é fata, e si  atendi a caregar e star ben con li subditi del Signor  é a li confini, e a questo modo si mantegnirà la paxe.  E scrive sia electo il suo successor, acciò compito li  do anni possi venir a repatriar. "
149,"['Baffo', 'neir isola di Cipro', 'Pafo']",482,"Di sier Domenego Capelo provedador di  V armada, date in galla a Corphù, a dì 19 No-  vembrio. Come, per le galie di Barolo scrisse; bora  manda uno reporto de uno parti di Coron è zorni  16 : come quel .... de la galla Arbesana, era manda  a la Porta, si amalo per strada, e quelli turchi li tajò  la testa per portarta a Costantinopoli ; e par sia ve*  nulo letere a Coron che sia rctenuti quelli ha fato i  danni, e il schiavo vadi a la Porta. Dice a nostri  vien fato bona compagnia a Coron eie. "
150,"['Baffo', 'neir isola di Cipro', 'Pafo']",482,"Di Cipro, di sier Alvise D' Armer luogote*  nenie e sier Piero Balbi consier, date a Nico-  sia, a dì 10 Octubrio. Scriveno di Parmada fran-  cese slata a Barulo per sachizar quel loco, e smon-  tati, da mori e drusi è sta maltratati, morti 400 e  parie anogali, sicliè rilornono con vergc^na. Fono  lì a risola, e perchè una barza se li ru|)e Talboro  di la lanterna, voleuno luor quello de la nave di . . .  ma essendo uno in terra a Baffo, lo volseno, et loro  Io lassono luor quasi robandolo, aziò in la Soria non  si dicesse desse favor a questi; la qual è levata per  andar a Rhodi. Fo dito era suso uno fio di re Zaco,  unde, per dubito, loro rectori feno cavalchar li si ra-  lioti alorno risola, mandono soldati in Famagosla, e  a Zerines uno capo con 40 schiopetieri. Scrivono,  non hanno manda il tributo in Alepo aspelando  mandarlo per le galie sotil, ma è preparato in sarafi  boni e scritto la causa dil non mandar. Avisauo aver   31 nova, in Prorcnza Piero Navaro arma btne su le qual moDleri i Goti dil re Zacho per melerli su quella isoh. Vieo con lavor dil ducha di SaTqja, qual è suo parente. Quelb hanno avisano."
151,"['Baffo', 'neir isola di Cipro', 'Pafo']",549,"Di sier Carlo di Prioli consolo di Damasco, di 3 Novennio. Come, a di il dil passato, scrisse il successo e coloqui auti col signor Gazelli. Hora scrive esser scoperto grandissimo inimico di la casa ottomana, el il castello qual si leniva per il Signor turco terminò averlo, e non lo potendo aver per bonlà, lo volse per forza, e strense dillo castelo eoa alcune poche arlelarie havia, a di 28 fin 29 la ma- 330* lina a V alba datoli la balaja con dille poche artelarie, la qual durò fin mezo zorno, a la fin si rese. Inrie, la qual durò fin mezo zorno, a la fin si rese. In la qual l)alaja ne fu morti pochi ; né poi ditto Gazelli ha fato morir alcun. Li capi ha mandati a lazelli ha fato morir alcun. Li capi ha mandati a la volta di Hierusalem \ il resto erano in dito castelo, fono ooDzi con lui. Ha mandato governador a Tri-  poli et cussi in Aman et Alepo, et ba manda al  Cayro et al signor Sophi,- et prega Dio li doni vi-  toria, perché restando signor di quella Soria, sarà  gran proposito di la nalion nostra, per amarla. Scri-  ve esso Consolo con li mardianti si vedono in gran  travaglio, et non restando signor, saranno in mazor. "
152,"['Baffo', 'neir isola di Cipro', 'Pafo']",549,"Da Corfa, di sier Bemardo^ SoranMO haylo  et Consieriy di 18 Bessembrio, Come era zonto  uno suo messo mandono a Constantinopoli, il qual  parti de li a di 20 Novembrio, venuto per lerra. Rc-  ferisse come el Signor havia fato tajar la tesla al  capitano di la sua armata, e che Tarmata, le galie era-  no mal conditìonate, le havea fatte, tirar in terra et  35 erano restate in aqua, né se intende a che Gne;  et che M Signor ha* do Goleli, el la madre era venuta  in Constantinopoli, la qual era in Galipoli, et che 1  padre li ha lassa per testamento non fazi guera con-  tra cristiani, ma ben contra il Sophi. Dice, al suo  partir era venuto la nova dil Gazelli, et che fevano  gran preparatton. Dice, venendo, ha visto 300 muli  et 300 gambeii cargi che venivano di Andernopoli a  Costantinopoli. Se diceva era il casandar del Signor  mòrto. Dice che in Constantinopoli atendeano a far  passar sente contra il Gazelli, e di armata nulla si  iaoeva ; pur si diceva ne voleva mandar verso la  Soria. "
153,"['Baffo', 'neir isola di Cipro', 'Pafo']",549,"Di Spalato, di sier Marco Antonio da Ca-  nal eonte e capitano^ di 19 Deeembrio, Come  non havia potuto mandar le letere di \* oralor dil  Signor turco al bassa di Bossina per li danni fati, et  in conclusion come scrisse per soe. Hora avisa aver  quelle drizate a Ragusi con ordine li siano manda-  te. Scrive, di la incursion fata su quel di Sibinico  lui ha inteso e li avisò, e cussi fece a Trau et a Zara,  perché lui ba aviso di successi di essi turchi; el che  avanti che coreseno, lo intese perché dita hoste slè 8  zonii 15 mia lontan di quelli confini, et voleano co-  rer e venir a quello borgo over contado; ma inteso  le preparation fate per lui, non ebbeno ardir e cor-  seno sn quel di Sibinico. Scrive, de li non é soldati  ni danari, pur ha fato certe cernide di la terra e  paesi, ma non hanno arme richiede 200 lanze looge;  la qual si salvarano de li per li bisogni. Scrìve, come  é torna uno di soi. Par turchi siano adunali el li fa-  331 rano tragilar su V isola di Liesna per depredar certa  villa de li, mia 5 di la terra ; per il che ha dato aviso  al ditto rector, e li farano tragilar di Narenta li. "
154,"['Baffo', 'neir isola di Cipro', 'Pafo']",549,"Di Roma, di VOrator, di à. Come ozi fo dal  Papa. Era con il revereudissimo Medici, il signor  Renzo, lo episcopo di Capua e quel frale Nicolò secretano di Medici, con i quali siete longamente. Poi inlrato esso Orator da Soa Beatitudine, scrive coloqui auli insieme, qual li disse: « Questi spagnoli man-qui auli insieme, qual li disse: « Questi spagnoli manda fanlarie verso Roma adosso de nui, volemo ob-da fanlarie verso Roma adosso de nui, volemo obstarli» e P Orator disse: « Pater santo, che causastarli» e P Orator disse: « Pater santo, che causa move a far questo? > il Papa non rispose altro si non disse :« Volemo proveder, vieueno per farne danno »."
155,"['Ponente', 'cioè stati e mari del ponente']",143,"Fu posto, per li ditti, non era -sier Francesco  Bernardo: atento die tutte le rol)e vien di Fiandra,  Alemagna e altri lochi, capitano a Verona e per via  di Hostia o?er di la Polesela vanno a le fiere soto  vento e altri lochi alieni, però sia preso, che tutte  saize, tapezarìe, tele, pani e tutte altre robe capita-  no a Verona, si de Ponente, come di terra todesca e  ogni altro loco, prima pagi li dadi consueti a Vero-  na, poi fazi le bolete per transito qui e non per al-  trove; dove zonte in doana di terra, siano poste in  uno magazen separado e pagi, oltra qudlo é solito  pagarse in le terre nostre, ducati uno e mezo per  soma di peso lire 500 a la sotil, ne si possi aprir le  baie si non per venderie de qui, e si tolesseno altro  camin per non andar a le fiere sotto vento, possino  le ditte mercadantie esser tolte per contrabando.  liem, il dazio posto a le dite a la Polesela over a It  Frata, per parte presa a di ^8 Noveml>rìo passado,  sia revocbato. Item, di qui pagi la miti di le spese,  ut in parte: 146, 18,^.  93 A di 39. ¥o san Zuane D^hdo. Fo Col^ di  le biave. Et fu preso certe parte et ordeni, atento  non vico rormenti di Ravetia qui, conoe prima so-  leva, perché li merchadanti vanno a comprarti de  R, ei li incanevano, et poi li trazeno per le terre  nostre, però sia preso che de attero alcun subdilo  nostro non possi far tal comprede per lassar li for-  menti de B, ma ben quelli adretura forti condur in  questa terra, soto pena etc., nt in parte. La qual  fo publicata in corte di Palazo a di ultimo ditto. "
156,"['Ponente', 'cioè stati e mari del ponente']",143,"Da poi disnar, fo Gran Consejo. Fato Luogote-  nente in la Patria di Friul e niun passoe: tolto la  terza volta sier Francesco Corner ei cavalier, è am-  btSBador in Spagna, di sier Zorzi cavalier, procura-  tor. Né avoehato in Rialto passoe. "
157,"['Ponente', 'cioè stati e mari del ponente']",299,"Dil dito, di 22 Septembre. Come hanno auto  dal retor di Sytia, le foste turchesdie si ritrovava  ancora a Cao Malio, e posto in (erra e preso 4 ho-  meni di Sitia, e morto gran numero di animali. E  per il rezimento di Candia fo subito manda le do  galle andavano in Opro, Faliera e Trevìiana e la  galla Pasqualiga venuta di li a disarmar a la voHa  di Cao Salomon, per veder di aver queste fìiste e  riater il gripo preseno ; e la galìa Pasqualiga e tor-  187 * nata e dize non aver trovato fusta alcuna, ma solnim  trovò al Cao tre galloni venivano di Rodi, armadi  per il Pipa, e andavano a h volta di Pónente per  disarmar, e sul galion del capitano era Alvise di  Fantini, gobo, nostro venetian, qual par sia tutto di  quel capitano. Le do altre galie nostre sono andate  alla volta di Cipro. È letere dil Bivio di Constanti-  nopoli, di 34 dil passato a questo rezimento. Scrive,  come il Signor, bavendo deliberà di mandar Salman  rais eoo do gaBe et 4 fusto a eompagnar le barche  carge di merthadantìa per Alexandria, e scrive ca-  pitando a Cao Salomon, li dovesse darii viluarie et  quello li bisognava ; et cusd per questo rezimento è  sA sento in Setia, capitando de il ditti navilii U fa-  zioo bona compagnia ; et quel medemo è sta scrillo  al Provedador di Tarmada fazi il medemo. Scrive,  che *l Signor turco volea andar in Aiidemopoli et aoeon hn &yio nidfgavi dover aodir. Et chea dovesse dir a merchadanti, eoodoga K vini etaav* cantie de D ebe i sarano bea aeareadi, 000 ohriHlo che r Ariipielago sia pieno dì oorsui i qoali itanoe contro il voler del Signor; e che si dovesse seriier al Provedilor andasse a la volta del Arzipebgo per hutarii a fondi esse fustc si potrà brio. Et per ani particuhr in merchadanti, si à da ConstaolmopoK come de li é il morbo grande ; tamen per letoe del Baylo non é questo avìso. Et è capita di qoi ooo navilio cargo di salumi, di rason di Alvise Grili del clarissimo missier Andrea vien da Gonstaotioopolì, é sia mandato a la Standia aziò li homeni ooo possano dismonUr in terra per non amorbar questasano dismonUr in terra per non amorbar questa ixola. EH qui si atende a la fortificatioo, e se va traodo le piere per far le fondamenta del bastioo ohe eedo le piere per far le fondamenta del bastioo ohe ee principierà, e si spende di danari di la Sq;ooria, perché li zentilhomeni hanno 18 tansadori ei io eUàché li zentilhomeni hanno 18 tansadori ei io eUà hanno deti li dtadini numero 13 ; et cussi hanno i dero et zudd per esser con b parte tocfaà a b Signoria nostra.gnoria nostra."
158,"['Ponente', 'cioè stati e mari del ponente']",454,"Di.sier Antonio Margello capitano di legafìe di Baruto^ date a dì 9 in mar, mia 50 sorafìe di Baruto^ date a dì 9 in mar, mia 50 sora ìi dirupi di Maina. Avisa la oossa di Tarmata dì Franza venuta a Barulo, di vele 13, mdelicei9^ la  quara, 7 galle et 3 fusle. Et quel capitano li mandò a  dimandar li Patroni. Rispose non li poter dar, biso-  gna stagi su le sue galle. Li mandò a dir era impre-  sa diflBcilc, quel capitano rispose voleva andar a di-  snar a Barulo. Hor smontò honieni 800 in arme, di  qual fo morti 400, coniali per li nostri, et a bore 33  si levono de li et tolseno la via verso Ponente. Seri*  ve di le do galle sotil mondono in ajulo nostro quel  rezimento di Cipro. Scrive, con il Consejo di XII  prolongò do zorni la muda, et ha cargato, computa 976 *  li colli levali a Baruto, da colli 1000 specie su le ga-  lle. Scrive, cpn dita armata francese tien fusseno li  do galloni dil Papa. Scrive, il suo levar e venir in  Cipro quello fece per non si scontrar in Tarmata  predila, et prima, di Barulo licentialo ledogsiUe so-  til tornaseno in Cipro. Nostri in Barulo é slati in  grandissimo pericolo. "
159,"['Ponente', 'cioè stati e mari del ponente']",457,"A di 3 dei passalo da Baruto scrissi nna aaia copiosa aHa Ezeeiamia Vostra de quanto era snecsopiosa aHa Ezeeiamia Vostra de quanto era snecso Ino quel zomn zercha a la eipedition mia di quel loeho^ la quale vi mandai per via del olarissÌDu> reziraenlo di Cipro; et perchè non poWadoesact statoziraenlo di Cipro; et perchè non poWadoesact stato a tempo di) partir di questa nave patron Nicoictio da Millo, manderò qoi aligaCa k stessa copia, aaò per ogni mezo et via sia poBsibite quella \)QBà esser svisata dii tutto ; et a di 36 dillo, una altra aitaser svisata dii tutto ; et a di 36 dillo, una altra aita li sarissida UtaìBSÒ, la qnaf mandai a Baffo per es aer mandata per Nieoleto da Liesna, inatificaado dover esser pia presto da nui. Pur WD rbtarover esser pia presto da nui. Pur WD rbtaro per h pftsaite fepKcbar alb Soreoili Vostra ttgion-  ger mia al Capo ...al* ixola di Cipro esser stala a  di 15 M passalos nel qual loebo intesi ctie quella ar«  mala Irancase die fu a Barulo er^ sorta a Saline.  Et |ier tanto deliberai Iraasferirmi a Paoiagosta con  queste galle, si per non mi aodir a inirig»r con dita  armutii, et etiam per schivar il suapelo di palizar  co» essa, aciodìè n»i a le oreehie del Signor turco  potesM esser dillo queste gsilie avere abuto coiuar-  ciò con M aravila» che saria sta difello contrario a  quanto per avanti aivea o|)eFato. Et a di 18 interi che  rannata età levata per venir' al Ponenbe, et lo mi  levai a di 19, ei a li 20 gionsi a Saline et di qdello  loo» (b il partir uiio di tlt et a di 25 gioagesemo a  Bafo, et per ^iieNo Gapiiano mi fu dito che per doi  baraoMit patroni fak> Timo per uno Antonio Zacaria  fradcilo del nostro Consolo a Kodi, el V altro per uno  Bonioalo Enrioo pur arinatoa Uodi, in conserva con  UDO gaboo aiesinese, d«i giorni avanti il gionger mio  in ditto locbo di Bafo per li diti erano stali oicbsi in  terra da «ixsba boineiM 300 eoa scbiopeti et arte-  larie, el per forza hiwetno svalizalo uno nàagazen»  nel qual erano zerti legoanii ci artolarie et altre  robe de diiti lurcitt cbe erano capitati li con uno ga-  lioD; il qual etiam per ditti corsari fu brusato. Ilo  voluto BOiiflcar a k Serenila Vostra, perchè son  certo (fueili parerà da au«o> tal presiuisiou usata per  essi ladri el corsari seaaa aver riapeto a quelli lochi  el posb di queilav et ad b» parso il debito de ogui su-  cesso BoUBeiif a h Serenità Voaèra« El la sera parti-  tomi di di diio^ loeo per seqaitar il viaao, etadl20  da maliaa) avendo vista de ditti oonsari, feei (^ni  sforzo per poterli aaoazere» et sequilandoli fino a  mezo zomo eoo ogni mio poter, et per esser k galie  carge, non gè fii colpa di poter aaoazer alouno.  Per ora lulsi b volta di Ponaiìte per seguire il viazo  miO) Issando tal kapresa, el navigando co»>tinua*  menta con vento di tiuBontana* Questo per (orza  mi ha foto venir da foora via. di T isola dii Candia.  Per grafia di l' AHiseimo Dio, in questo giorno siamo  traasferìl» eoa navigar oontiutte eoi stella a pro«  va, che é stato mi nuraeulo a esser venuto tanto  araoli, benché a me ia tuito non ha dispiaciuto tal  aavigadon per noo aver obuto causa de più inqou-  trarmi con l'armala francese, che era andata a la  volta de Rodi ; siche el latto si poi rapulare per  il oi^io. Siamo qoi in perfeiissima crosera, milia  zercba 60 in mar a 1* incoalro de li dirupi de Mai-  na, et avendomi alrovalo con la presente nave pa*  Iron Nicolcto da Millo, quale parli di 1* isola di Ci-  pro giorni 10 avanti de nui| non hQ voluto mancar GOQ ogni mia raverentìa farti queste poche parole benché, se non fusse il toelìar dì le sbJlie, apereria indubitatamente essere avanti de ditta nave; pur non mancherò con ogni soliciiudine et debita ditigentia mia prestissimo a li piedi di Voslra Sereiìità, per poterli il tutto oon mia voce farli intender. A la graeia de la qual hwnUiter nn comendo. Date io gatiaeia de la qual hwnUiter nn comendo. Date io gatia milia 60 in mar, sopra le rupi di Maiiìa. Die 6 menais Navenèbria 1520."
160,"['Ponente', 'cioè stati e mari del ponente']",485,"Questa improvisa venuta di armata non è stata  ieoia qoaldie pensier, dubitando che la fusse hispa-  M €t in mazor quantitade che la non fu, perclìé sono  Dudi di avisi di le cose di Ponente, et essendoli ve-  auto a le mano uno hispano, qual, avanti che le nave  dì peloni fusseno parlile di Venelia, sotto specie  <li esser venuto in peregrinazo fo trovalo esplorar  tutta questa cilà di Famagosla e far diseguo del por-  to et dil casteio con le più debii parte di quello, et  fi hi confessato farlo ad istanlia dil Viceré di Napoli,  inai c^ava che di brieve si dovea tuor la impresa  di questo regno; et vedendo quella terra exposta in  oociti pericoli, come ha scrilo più volte, e ritrovan-  dosi senza novo deposilo di biave, pur non mancò  di br ogni provision necessaria, si a questa terra,  come a tutti li casteli dil regno, havendo posto in  ^luelli vitnarie conveniente al loro poter, et tal pre-  dio che niente si dubitava. Et bora ha replicato al  ii^niento di Nicosia voglino far mandar le biave  de 11, et non manchino di dar il modo a quel ma-  Sniflco Capitanio di proseguir le cortine di le mure  ^ restano da esser compidc, e dar il modo di for-  UOcar il eastdo constituto in manifesto pericolo; et  cossi si hanno oferto volerlo far. Siche lui Proveda-  dor ha principiato a far minar la parte di esso ca-  stro per farla rediOchar, et ha facto preparar cal-  ane assai, e le piere sono promple e li maislri et  operai pur che i danari contano, el non mancherà  eoo ogni diligentia, studio el parsimonia a securar  quelle cosse, e far si che a tempo novo si sia in mi- "
161,"['Ponente', 'cioè stati e mari del ponente']",493,"Di sier Domenego Capello^ di t annoda, date in galla a Cor fu, a dì 2 dil' instante. Comete in galla a Cor fu, a dì 2 dil' instante. Come soisse per altre di 11, erano 11 nave in porlo dì Trani, con 30 altre per cai^r formento a Manfre-  donia et Barlela, e parte di le qual tolse la volta di  Ponente, il resto non si sa che volta toicsse. Scrive  zercha danari per il bisogno di i'armada, ut in Ut-  teris: A di ultimo ricevete lelere di la Signoria no-  stra di 30 Octobrio, et è zercba le galle dia mandar  a disaroiar. A di 29 zonse li do galle, quella di sier  Piero Gradenigo et quella di sier Daniel Contarini,  stale a meter nel dominio di la Signoria di quel  loco; la qual galla Conlarina dovea andar in Cipro  con letere dil Consejo di X, ma il rezimento di Can-  did mandò dite letere, con la nave patron Matio  Verga andava a Constantinopoli. Scrive, come el  ditto sier Daniel Contarini, hessendo in piaza a la  Gania, vene rumor tra quelli di la terra et galioti di  le galicy el volendo lui Sopracomito separar dillo  rumor, li (o Irato un saso, adeo in 4 zorni morite  li a la Canta; siche saria bon punir questi tali che  è causa di tal rumor. Scrive, aver ricevuto letere  dil Consejo di X con la Zonta zercha mandar a di-  sarmar le galle, et però hessendo zonte le do galle  Tajapiera et Sanuda le manda a disarmar, el ha  posto Vice sopracomito su la galla Conlarina sier  Francesco Bondimier qu. sier Bernardo, era nobile  su dita galla, come voi la parte, e domanda sia con-  Ormato. liem^ di Caramanliech corsaro nulla se in-  tende. "
162,"['Ponente', 'cioè stati e mari del ponente']",577,"Si Bama, di VOrator nostro, di 17. Come eri fo a polazo, et a ponto il Papa era venuto di canido, lo chiamò dicendo quello voleva. L'Orator linido, lo chiamò dicendo quello voleva. L'Orator li dimandò queHo era di novo di le fantarie spagnole ^eoifa di reame, perché per Roma si parlava diversamente. Disse H Papa, a Cosenza sono smontativersamente. Disse H Papa, a Cosenza sono smontati eoo in 700. E rOralor domandò si liavevano auto danari. Disse di si, da Spagna, dicendo < in verità non intendemo queste cosse, né sapemo contro chi vadi* DO. Havemo parli a domino Zuan Hemanuel, ne ha dito non dubitemo vengano a nostri danni; tamen voiemo star provisti, et faremo olirà le zente che ha / Diarii di U. Sanuto. — TVw, XX/X. meti ano o do homeni por galia su le nostre, e cusl  meteremo nui su lo vostre acciò non seguisse li in-  eoovenieDli seguile a le fusto, siche si potrà una ar-  mata esser iu Ponente, TaUm in Levante contra dito  corsaro. Poi disse, la Signoria teme la spesa? Rispose  il Bayle, la Signoria al bisogno non teme spesa, ar-  meaa 100 gilie. Siche, disse, scrìve ad ogni hkkIo.  El do comi da poi, hessendo esso Bayb andato a  la Porta per K riebiami che mai non mancha, dito  bassi li dimandò si 1 liavia sento, e che scrivesse  ^ ogni modo, dicendo che armerà ^ galle per  imo e basteri. Scrìve, zercha la cossa di le Tuste  liea siano sta tutti morti, et aspeta il suo schiavo  «ver il nostro orator, siehé la cassa é sta ben gui-  dila, e iien » aquieteraoo, perché questo Signor ha  boa governo e justo, non voi entri nel S':o casnà  aleun danar tolto per indireola via. Questo Signor  ha (alo ono quarto bassi nominato Cbagoabel, omo  di anni 70, fo suo bassi era al governo saozacho di  Sakwiehi; siche sarano quatro bassa. L' ha visitato e  fatoK il presente, costò ducati 115. Si duol non ha  danari; ha impegna il suo, e bisogna se li provedi,  e piA si duol che chi serve é riputi ladro, come é sta  fato per B tre Savii al conto dii quondam suo pre-  cesBor sier Lunardo Bembo. Prega si el^i il suo  suecesor; et fln 5 mexi é il tempo di pagar la pen-  Sion dil Zante. Si provedi al tempo, e né si mandi  robe perchè di quelle fo mandate ancora ne ha, né  r ha potute spazar tutte. Concludendo, si dm in suo "
163,"['Raspo', 'Istria']",331,"Noto. Dito iier HìfwiiM di Pnaro eoDsier, né  soi moglie, in questo noto fere due fioli maschi io  UDO parto, che e sodì 5 dod lit Cito figUoli, ei poi  tulli do se intorboe ei moriieuo.  304 Fu posto, per i Savii dil Gonsejo e di Terra Ter-  ma, una letera a V Oralor ooslro apresso la Cesarea  ei Gaiholiea Maeslà io risposto di soe di 5, zercha  quello li ha dillo il magnìGoo Gran canzelier ei poi  lo illustrissimo Chievers zercha dar li 20 milia du-  cali al Ihesorier Phiiii^ger, zoè al suo nonlio, in exe-  culiooe di capiloii di le Irieve, et la risposto li Tece  lui Oralor, saria sia ben jusU la promessa iactooe de  ultimar le difereolie di confini ei beni di nostri sub-  diti eie come sì doveva far a Verona, ma li fo dato  li 20 milia, et nulla Co fato. Ma inteso V opinion di  sua magm'ficentia esser si mandi noncii de li in Ale-  magna a tralar a la corto questo diferenlie, con  ampto mandato, che si expediri qual voi raxon, dil  resto si bri qualche bona composiiioo, ei in quello  non si sarà d*acordo il Cristianissimo re sarà judiee,  li rispondemo piacere tol cossa, et cussi mandere-  mo K nostri Dondi, i qual eiiam porterà la pro-  vision di 30 milia ducati aziò simul eisemd si fazi.  Però parii a esso Gran canzelier et illustrissimo  Chievers di questo, acciò si melto fin a le difleren-  tie, e li subdili di Tuna et T altra parte possino stor  quietomento "
164,"['Raspo', 'Istria']",331,"Jfem, una teiera a TOrator nostro al re Christia-  nissimo, con avisarii la proposta falane e la risposto  fata di esser conlenti di mandar nostri noncii de li.  Però Soa Maestà si dia esser judiee, vedi di quanto  si ha a br per intravenir li representonli di quella.  Andò le teiere. Ave 20 di no, 167 di si. "
165,"['Raspo', 'Istria']",331,"Fu posto, per li Savii, una parto zercha le co-  munità di r Histria sono ubbligato pagar al Capitano  di Raspo per la spesa di cavalli el lieo, rideliee^che  debano dar di tempo in tempo quanto sono ubligali  ei a reciori debbi scuoder eie, con alcune clausole,  sotto pena ti/ imporle^ da esser scossa per il Capi-  tano di Raspo ; et fu presa. Ave 148 di si, 2 di no. "
